Book;Page;Unique Slug;Store;Name;Members;Description;SlugScript;"For Normal item -> SUBSTITUE(MINUSCULE(CONCATENER(A2;"" "";E2));"" "";""-"")
Sometimes it can happen to get two items with the same slug, just add ""-1""
For Weapon fusion we use -> SUBSTITUE(MINUSCULE(CONCATENER(A2;""-fusion-"";E2));"" "";""-"")
For Armor upgrade we use -> SUBSTITUE(MINUSCULE(CONCATENER(A2;""-armor-upgrade-"";E2));"" "";""-"")"
CR;207;cr-armor-upgrade-titan-shield;ArmorUpgrade;Titan shield;;"This emitter generates a wide, unidirectional energy shield that protects against incoming attacks. You can activate or deactivate the shield as a move action. When you activate it, choose one edge of your space. The shield extends along three continuous edges in a straight line centered on the chosen edge. The shield provides cover against attacks coming from the far side of the shield but not against attacks originating from the side you’re on. If you move, you can reposition your shield, moving it to a different edge of your space. You can also spend a move action
to reposition the shield without leaving your space. This upgrade can be installed only in powered armor.";cr-armor-upgrade-titan-shield;
AR;80;ar-armor-upgrade-absorption-shield;ArmorUpgrade;Absorption shield;;"These electrically charged absorption plates can draw the force of an explosion toward you, dampening the effect for everyone else. When you are within the area of an explosion (such as that of a weapon with the explode special property or an area effect that deals damage and allows a Reflex save for half or no damage), you can activate the absorption shield as a reaction. If the explosion deals damage, you take 1-1/2 times as much damage (150%) and can’t attempt a saving throw against the explosion (or use evasion or improved evasion). Other creatures (and objects, if applicable) within the area take only half damage from the explosion (and can attempt to reduce the damage with a saving throw as normal).
This upgrade can be installed only in heavy or powered armor.";ar-armor-upgrade-absorption-shield;
AR;80;ar-armor-upgrade-adaptive-energy-shield;ArmorUpgrade;Adaptive energy shield;;"This intelligent polymer weave covers the entire armor. When in an unattuned state, the first time you take energy damage (acid, cold, electricity, fire, or sonic), the same type; your armor thereafter grants you energy resistance 5 against that energy type. The energy resistance does not apply to the initial attack. The armor remains attuned to that energy type (even if you take other forms of energy damage) until it has taken no damage of the attuned type for 5 minutes. It then becomes unattuned.";ar-armor-upgrade-adaptive-energy-shield;
AR;80;ar-armor-upgrade-agility-enhancer;ArmorUpgrade;Agility enhancer;;"This upgrade consists of replacing the hard corners of armor with more expensive flexible materials carefully angled and reinforced to increase mobility without sacrificing protective values. Agility enhancers reduce the armor check penalty of your armor, to a minimum of 0. Some agility enhancers apply only to Acrobatics, while others apply to any skill affected by armor check penalties. The amount depends on the agility enhancer type, as listed below.
<ul>
<li>Mk 1 (Level 1): Reduce the penalty by 1 for Acrobatics.</li>
<li>Mk 2 (Level 5): Reduce the penalty by 1 for all skills.</li>
<li>Mk 3 (Level 9): Reduce the penalty by 2 for Acrobatics.</li>
<li>Mk 4 (Level 13): Reduce the penalty by 2 for all skills.</li>
<li>Mk 5 (Level 17): Reduce the penalty by 3 for Acrobatics. </li>
</ul>
This upgrade can be installed only in light or heavy armor.";ar-armor-upgrade-agility-enhancer;
AR;80;ar-armor-upgrade-attractor-field;ArmorUpgrade;Attractor field;;"This module employs a combination of magnetic fields and magical energies that cause melee weapons that strike you to get stuck. It must be installed in a suit of armor for 24-hours before it functions, and when the upgrade is removed from the
armor, no other upgrade can use its vacated slot for a 24-hour cool-down period. When an enemy hits you with a melee weapon, as a reaction you can activate this upgrade, which grants you a +4 circumstance bonus to disarm combat maneuvers to disarm the enemy of that weapon before the beginning of the enemy’s next
turn. An attractor field’s charges replenish each day.";ar-armor-upgrade-attractor-field;
AR;80;ar-armor-upgrade-auto-cpr-unit;ArmorUpgrade;Auto-CPR unit;;This device monitors your blood pressure, heart rate, respiration, and temperature. When one or more of these vital signs falls below an acceptable level, the device administers aid, injecting you with stimulants and resuscitating you with a defibrillator as necessary. If you have 0 Hit Points and are dying, at the end of your next turn the auto-CPR unit attempts to stabilize you, attempting a Medicine check to administer first aid to stabilize you with a +5 total skill bonus. If you have a computer interface (see page 82), you can have the computer control activate the auto-CPR unit to attempt first aid when you have the bleed condition, and you add the tier of the computer in the interface to the auto-CPR unit’s total Medicine bonus.;ar-armor-upgrade-auto-cpr-unit;
AR;80;ar-armor-upgrade-auto-injector;ArmorUpgrade;Auto-injector;;This armor upgrade has a compartment the size of a small vial. As a full action, you can place a single serum or spell ampule within the compartment. As a move action, you can activate the upgrade to inject the serum into your body, where it affects you as though you had drunk it.;ar-armor-upgrade-auto-injector;
AR;82;ar-armor-upgrade-battery-unit;ArmorUpgrade;Battery unit;;This upgrade, usually installed on the chest or back of the armor, has a compartment capable of storing any one battery. Power cables run from the battery slot to the palms of your hands. As a full action, you can install a battery in the compartment or remove a battery from it. When you attack with a powered weapon or use a technological item you are holding in your hand, you can expend charges from the battery stored in the upgrade rather than the weapon or item’s own battery, provided that the item is capable of using a battery of that capacity.;ar-armor-upgrade-battery-unit;
AR;82;ar-armor-upgrade-bodyguard-module;ArmorUpgrade;Bodyguard module;;"This shield-shaped armor plate pulses with magical energy when another upgrade of the same type is nearby. When an ally within 30 feet who is also wearing a bodyguard module takes damage, you can spend 1 Resolve Point as a reaction to cause the target to take only half the damage, and you take the amount of damage not taken by the target. The damage you take can’t be negated, reduced, or redirected in any way. Forms of harm that do not involve Hit Points or Stamina Points, such as ability drain, charm effects, death effects, permanent negative levels, and temporary ability damage, are not affected.
This upgrade can be installed only in heavy or powered armor.";ar-armor-upgrade-bodyguard-module;
AR;82;ar-armor-upgrade-brightlight-projector;ArmorUpgrade;Brightlight projector;;This set of magical illumination functions as a light projector (see page 84), except its magical light can penetrate even magical darkness. While this upgrade is active, your melee attacks gain the bright weapon special property.;ar-armor-upgrade-brightlight-projector;
AR;82;ar-armor-upgrade-computer-interface;ArmorUpgrade;Computer interface;;"Your armor is wired to allow an integrated onboard computer to monitor your condition and operate some functions of your armor. An armor interface comes with a tier 1 computer with an artificial personality and a single control module linked to your armor. You can access this computer without exposing it or yourself to the environment outside of your armor, and you receive information from it through heads-up displays and broadcasts via your armor’s integrated comm unit.
With a successful Computers check (DC = the DC needed to hack the computer) you can set the computer to give basic information about your condition (blood pressure, heart rate, temperature, and so on) to authorized users (which you designate), or to anyone with a medkit, advanced medkit, or medical lab. Characters who can access this information gain a
+2 circumstance bonus to Medicine checks they attempt on you. With 10 minutes of work, you can set the computer’s control module to operate any one system in your armor, as long as that system doesn’t take a full action or longer to activate or deactivate. Common applications are environmental protections or a force field armor upgrade. You can set the computer to operate the upgrade at your command (allowing you to activate one such item each round without taking an action to do so), or set it to automatically trigger the system under specific conditions as follows: the first time you take damage, the first time you take Hit Point damage, when you are stunned, when you are staggered, when you are unconscious, or when the atmospheric conditions change. If the trigger occurs, the computer automatically activates the linked system. This occurs at the end of your next turn after the condition occurs. The control module can be linked to weapons or tools that are part of the armor, subject to the normal limitations of control modules (Core Rulebook 215).
You can install a higher-tier computer into the computer interface, as long as it has light or negligible bulk. You must pay for the additional computer separately, and installing it requires a successful Computers check with a DC equal to the DC to hack the new computer. The computer cannot have countermeasures that require links to the environment beyond the armor (such as a shock grid) or control modules that control anything other than armor systems, and it cannot activate more than one system each round (even if linked to multiple systems with automatic triggers).
";ar-armor-upgrade-computer-interface;
